testBody
{"firmware":"6.1.6","device":"B3-0B-26-14-5F-00","lat":13.5213331,"lon":120.9787095}
{"firmware":"1.2.4","device":"1A-F5-8D-94-3F-D4","lat":39.01,"lon":-77.43}
{"firmware":"0.8.8","device":"46-66-A2-68-71-3A","lat":43.4945737,"lon":5.8978018}
{"firmware":"0.53","device":"1E-61-E5-4A-FB-A2","lat":31.123351,"lon":121.510319}
{"firmware":"3.33","device":"1E-30-BA-0E-BB-B4","lat":43.8139627,"lon":1.9593782}
{"firmware":"0.8.5","device":"32-14-4C-62-02-5D","lat":-7.4819949,"lon":110.6496693}
{"firmware":"6.2.4","device":"C0-9C-17-5F-99-9B","lat":40.7832844,"lon":22.2735926}
{"firmware":"4.5.8","device":"4D-05-CC-43-1F-53","lat":46.1544155,"lon":14.9301007}
{"firmware":"8.1","device":"46-77-63-72-C2-61","lat":49.7446959,"lon":16.9289283}
{"firmware":"6.7","device":"F1-FC-5F-7C-5A-46","lat":44.9921453,"lon":40.6005314}
{"firmware":"2.0","device":"38-36-9F-EF-E9-FF","lat":-8.521,"lon":123.5353}
{"firmware":"0.7.3","device":"48-17-55-EE-90-9A","lat":-5.283333,"lon":-76.283333}
{"firmware":"0.42","device":"3A-38-DF-19-58-B1","lat":54.2042169,"lon":27.8532022}
{"firmware":"0.92","device":"01-B7-80-DE-E2-7B","lat":50.1470572,"lon":19.204916}
{"firmware":"8.23","device":"B4-F2-AF-82-31-B7","lat":45.1458598,"lon":16.018026}
{"firmware":"0.56","device":"B3-12-D4-7D-F3-86","lat":48.7381259,"lon":2.3536083}
{"firmware":"0.8.2","device":"B6-32-69-3C-1B-C0","lat":49.4040465,"lon":12.9946543}
{"firmware":"4.3.3","device":"66-72-4D-BF-44-55","lat":52.6863286,"lon":5.7569797}
{"firmware":"9.93","device":"2D-90-A4-32-C8-0F","lat":59.3974738,"lon":27.2797506}
{"firmware":"0.76","device":"F0-04-C3-5C-C9-C8","lat":17.3798237,"lon":104.6821048}
{"firmware":"0.16","device":"46-D2-CC-C4-60-5A","lat":59.927607,"lon":32.296821}
{"firmware":"3.4","device":"95-83-F7-FA-F7-7C","lat":22.7686569,"lon":-81.0174917}
{"firmware":"0.96","device":"4B-6B-B1-24-EC-40","lat":-21.597138,"lon":165.363472}
{"firmware":"2.9.1","device":"F9-A0-75-58-BB-24","lat":-20.1514708,"lon":-44.2010909}
{"firmware":"5.6.3","device":"50-ED-C4-F7-F1-43","lat":36.8539304,"lon":115.989656}
{"firmware":"0.15","device":"30-3A-A2-46-0C-C3","lat":23.124134,"lon":115.138892}
{"firmware":"3.7.3","device":"20-4B-D8-84-D1-0D","lat":62.443933,"lon":24.9756208}
{"firmware":"1.18","device":"B2-D9-5B-A9-0F-47","lat":5.3523231,"lon":100.3573891}
{"firmware":"9.05","device":"43-66-AB-5B-2D-4C","lat":6.979498,"lon":-75.2966019}
{"firmware":"5.08","device":"4A-80-A0-74-CE-E0","lat":-1.3516263,"lon":131.0797172}
{"firmware":"4.59","device":"3C-7C-98-08-EA-01","lat":7.0961815,"lon":122.2344795}
{"firmware":"0.44","device":"55-D7-F3-C7-76-DA","lat":31.295228,"lon":34.333152}
{"firmware":"8.67","device":"55-7A-83-8A-1A-6A","lat":49.7762204,"lon":22.6525426}
{"firmware":"4.0.2","device":"61-4D-B7-19-B1-ED","lat":52.1058991,"lon":-9.7850991}
{"firmware":"0.3.2","device":"84-F6-E7-1D-E6-58","lat":-7.1824754,"lon":108.0272646}
{"firmware":"7.3.0","device":"BD-CA-03-5B-D9-38","lat":31.845809,"lon":114.374025}
{"firmware":"4.92","device":"C0-F4-28-20-63-CF","lat":57.903389,"lon":53.715125}
{"firmware":"0.42","device":"D1-CC-9B-7B-93-FB","lat":37.479652,"lon":140.9588844}
{"firmware":"0.3.8","device":"D4-64-20-BF-82-45","lat":-5.1291727,"lon":-67.1894488}
{"firmware":"0.21","device":"DF-DD-06-E1-48-19","lat":46.7498338,"lon":-71.693538}
{"firmware":"0.41","device":"E2-0B-9B-A6-10-E0","lat":54.311687,"lon":-130.3293111}
{"firmware":"8.99","device":"A4-74-E4-3A-7A-A4","lat":-14.1,"lon":-70.2}
{"firmware":"6.9.6","device":"B6-10-39-32-26-4F","lat":34.620202,"lon":112.453926}
{"firmware":"0.81","device":"8E-74-B2-BA-D6-10","lat":65.1383492,"lon":57.1903905}
{"firmware":"0.24","device":"07-1F-80-ED-90-6D","lat":31.269454,"lon":95.63196}
{"firmware":"4.7.1","device":"F5-C5-32-DF-9A-C0","lat":46.711547,"lon":38.2755861}
{"firmware":"1.3","device":"96-8E-91-E3-3B-EB","lat":56.4245513,"lon":12.869882}
{"firmware":"0.10","device":"F9-31-F5-90-08-22","lat":32.1620768,"lon":118.7298193}
{"firmware":"0.1.1","device":"6F-F0-65-98-60-52","lat":8.7461253,"lon":-72.5263984}
{"firmware":"0.5.0","device":"86-6F-36-FF-03-A8","lat":-5.3202529,"lon":104.6821048}
{"firmware":"3.12","device":"31-42-1E-DA-32-84","lat":40.09864,"lon":119.949545}
{"firmware":"0.9.2","device":"C2-9E-E6-8D-9B-FA","lat":41.6409278,"lon":-8.5624704}
{"firmware":"0.47","device":"87-B4-0C-BE-AF-E4","lat":53.016924,"lon":70.0973718}
{"firmware":"0.1.4","device":"04-6F-7A-79-4A-18","lat":-15.3238828,"lon":-70.0737598}
{"firmware":"3.5","device":"89-51-D7-C1-2F-D2","lat":-26.6119534,"lon":-49.0075714}
{"firmware":"0.63","device":"D6-AB-5A-62-FA-F2","lat":-22.4231821,"lon":-45.4535162}
{"firmware":"0.1.7","device":"E9-D5-2A-00-23-DC","lat":31.750277,"lon":119.574986}
{"firmware":"0.9.4","device":"16-CC-BC-B3-E5-44","lat":-6.9757129,"lon":107.5801033}
{"firmware":"0.7.7","device":"32-DA-88-B7-73-C6","lat":34.29922,"lon":108.490475}
{"firmware":"0.29","device":"AC-32-10-AA-3B-36","lat":32.2680738,"lon":-110.9923904}
{"firmware":"7.2.8","device":"1E-8F-56-E5-A5-D0","lat":36.040149,"lon":101.433298}
{"firmware":"9.13","device":"E8-2D-91-6A-3B-37","lat":50.3095461,"lon":17.5223977}
{"firmware":"0.22","device":"E0-37-B3-7B-93-69","lat":38.8163486,"lon":-104.8512993}
{"firmware":"9.51","device":"15-8D-E6-4D-98-6F","lat":-22.6439978,"lon":-43.6606463}
{"firmware":"4.50","device":"A8-FF-9F-D5-D8-44","lat":55.0764307,"lon":98.8426483}
{"firmware":"0.48","device":"64-D4-C5-54-85-B4","lat":54.2064439,"lon":17.6677767}
{"firmware":"9.9.9","device":"87-66-64-19-64-3C","lat":-21.5950536,"lon":-48.8163705}
{"firmware":"8.6","device":"28-A2-44-13-05-F1","lat":54.8583596,"lon":44.1463438}
{"firmware":"8.2","device":"A7-58-80-90-EF-F2","lat":-31.413822,"lon":-64.485902}
{"firmware":"0.26","device":"B4-E8-3A-24-CB-F3","lat":34.95578,"lon":62.233212}
{"firmware":"9.6","device":"E4-DC-F5-51-F2-DC","lat":15.4217858,"lon":51.678158}
{"firmware":"3.29","device":"80-8B-7C-80-3C-DE","lat":32.131522,"lon":115.051908}
{"firmware":"0.33","device":"90-9C-72-0E-7E-FE","lat":35.035,"lon":10.90809}
{"firmware":"0.74","device":"61-F3-AF-36-A7-94","lat":0.120863,"lon":117.4800445}
{"firmware":"9.2.2","device":"68-46-5F-CB-86-D7","lat":5.5333804,"lon":95.24233}
{"firmware":"0.25","device":"D4-E9-AD-68-B2-38","lat":-6.9126426,"lon":112.0386945}
{"firmware":"7.6","device":"2A-17-B8-F8-56-32","lat":49.8693962,"lon":18.7571935}
{"firmware":"9.54","device":"D5-9D-5C-CA-88-E0","lat":25.185809,"lon":111.579535}
{"firmware":"4.62","device":"DE-F4-B0-96-C8-A4","lat":-1.5697615,"lon":110.5215459}
{"firmware":"0.4.6","device":"E5-69-5F-56-FE-48","lat":19.2030655,"lon":-99.5478784}
{"firmware":"1.59","device":"1B-A6-13-A5-85-AA","lat":-8.2412718,"lon":112.0744643}
{"firmware":"5.1.8","device":"5D-FF-0F-08-E1-74","lat":6.9185192,"lon":79.9390794}
{"firmware":"9.2","device":"A8-66-AB-FD-D4-C6","lat":36.7711541,"lon":36.8182983}
{"firmware":"0.2.6","device":"D6-EA-FC-65-CC-F4","lat":34.4203709,"lon":73.2008084}
{"firmware":"7.7.4","device":"7D-0D-DB-46-C1-C0","lat":-9.771006,"lon":-76.6613239}
{"firmware":"1.5.9","device":"69-F6-72-00-88-A9","lat":28.1328796,"lon":-15.4393074}
{"firmware":"2.6","device":"DC-73-12-99-9B-C1","lat":4.427369,"lon":98.057241}
{"firmware":"0.11","device":"63-40-7F-8B-CA-FB","lat":-6.2676999,"lon":106.2904635}
{"firmware":"0.81","device":"FE-55-66-41-11-45","lat":52.5916842,"lon":32.7616732}
{"firmware":"3.29","device":"0F-CE-88-01-59-E1","lat":46.023082,"lon":124.734722}
{"firmware":"5.68","device":"4F-8D-48-38-20-86","lat":-26.1317252,"lon":28.1909907}
{"firmware":"7.54","device":"41-98-2A-56-9F-EB","lat":38.988722,"lon":117.508856}
{"firmware":"0.29","device":"D2-36-80-3B-B7-1E","lat":45.9075,"lon":6.1072}
{"firmware":"4.34","device":"DE-97-9B-7D-6B-3C","lat":6.5346309,"lon":5.1601499}
{"firmware":"2.5.6","device":"61-BF-BA-F5-16-E7","lat":23.701262,"lon":117.430061}
{"firmware":"5.27","device":"F5-0D-99-10-CE-35","lat":37.7162538,"lon":-97.2983363}
{"firmware":"0.40","device":"BD-E1-B9-81-D4-D7","lat":-15.66758,"lon":-72.534439}
{"firmware":"7.98","device":"AE-08-21-6A-E6-52","lat":-34.6833725,"lon":-58.429967}
{"firmware":"2.67","device":"64-EB-B9-4D-09-26","lat":35.343194,"lon":107.367016}
{"firmware":"0.3.2","device":"08-C8-34-96-87-63","lat":50.5750633,"lon":16.6553945}
{"firmware":"7.72","device":"63-37-13-FD-AA-B8","lat":4.874181,"lon":-75.170429}
{"firmware":"0.21","device":"6E-05-50-EB-10-4E","lat":31.0147222,"lon":28.2477778}
{"firmware":"3.2","device":"EA-19-E7-F6-23-00","lat":30.071108,"lon":120.933128}
{"firmware":"0.2.4","device":"50-14-68-46-1C-99","lat":39.8086333,"lon":116.4455561}
{"firmware":"7.62","device":"7D-A2-4C-4C-10-34","lat":-15.1632458,"lon":19.1612478}
{"firmware":"0.1.1","device":"1F-85-EB-8C-8A-37","lat":28.563927,"lon":108.50387}
{"firmware":"5.4.0","device":"7E-1E-EE-57-6F-6F","lat":49.7216794,"lon":18.3373855}
{"firmware":"3.87","device":"0B-97-96-B1-30-00","lat":18.6220301,"lon":-99.1559935}
{"firmware":"0.9.4","device":"48-2C-C7-C7-E4-1D","lat":27.8469,"lon":105.049027}
{"firmware":"3.0","device":"61-CE-30-3B-DC-02","lat":52.7229746,"lon":19.6926546}
{"firmware":"0.4.2","device":"55-29-0E-E5-A2-60","lat":59.7222934,"lon":17.7824686}
{"firmware":"2.7","device":"43-1E-6C-AA-20-2F","lat":-23.0530355,"lon":-46.3598167}
{"firmware":"6.1","device":"F1-95-B8-81-AC-BF","lat":54.13607,"lon":19.00874}
{"firmware":"3.7","device":"78-F5-21-9A-04-C0","lat":14.4730694,"lon":121.0286633}
{"firmware":"9.9.1","device":"8F-A2-81-E3-DD-80","lat":43.5072348,"lon":-83.9638426}
{"firmware":"6.3","device":"A4-DC-52-B6-AD-79","lat":-6.1664291,"lon":106.2125017}
{"firmware":"6.5","device":"15-51-4C-A1-12-82","lat":45.0478491,"lon":5.0682113}
{"firmware":"1.9","device":"B5-A7-6F-35-BF-46","lat":-6.6513426,"lon":106.3493224}
{"firmware":"3.00","device":"47-BC-19-36-44-04","lat":-6.4933318,"lon":106.8809319}
{"firmware":"2.08","device":"1C-6C-67-26-38-EE","lat":51.8978017,"lon":19.9416859}
{"firmware":"0.87","device":"B2-1E-8D-C4-9C-5A","lat":16.2569214,"lon":43.9436788}
{"firmware":"2.4","device":"A7-A4-2E-FE-3B-D4","lat":36.61667,"lon":37.45}
{"firmware":"0.74","device":"4A-45-40-FC-1D-DE","lat":60.0018505,"lon":30.2871797}
{"firmware":"4.57","device":"AD-46-93-6C-3F-1F","lat":2.7239834,"lon":101.9476452}
{"firmware":"6.6","device":"27-CE-2A-03-1E-C8","lat":33.6977944,"lon":-117.7765895}
{"firmware":"0.2.8","device":"35-E7-D5-4F-53-78","lat":-10.7475,"lon":123.2394}
{"firmware":"7.6.9","device":"49-7D-6D-2D-D6-B8","lat":36.599744,"lon":101.803717}
{"firmware":"4.0","device":"B5-46-A2-4D-86-FF","lat":28.338821,"lon":113.676055}
{"firmware":"6.2.1","device":"CB-78-27-A2-D4-71","lat":2.9344837,"lon":-75.2809001}
{"firmware":"0.1.5","device":"F4-32-BD-EF-AB-BD","lat":23.348395,"lon":111.023398}
{"firmware":"9.8","device":"45-B8-F5-E1-2A-98","lat":-12.9406805,"lon":-76.3984537}
{"firmware":"0.23","device":"DF-11-17-3B-25-69","lat":63.1204712,"lon":7.8745882}
{"firmware":"6.1","device":"99-4C-51-42-85-5F","lat":15.8352583,"lon":120.5648017}
{"firmware":"1.56","device":"0C-A4-3C-7D-CF-81","lat":59.6517905,"lon":17.0779098}
{"firmware":"4.0.8","device":"9A-6B-D4-CC-C2-EB","lat":38.5703228,"lon":-7.9325424}
{"firmware":"6.1.8","device":"0B-7A-D9-11-91-F5","lat":34.732099,"lon":105.335897}
{"firmware":"0.30","device":"F7-FA-65-9D-BC-81","lat":40.2367283,"lon":44.6917527}
{"firmware":"0.3.5","device":"92-BA-6F-8E-33-14","lat":14.3839328,"lon":121.050126}
{"firmware":"1.7","device":"F0-FA-FB-66-C3-7E","lat":60.4609132,"lon":25.0250415}
{"firmware":"0.71","device":"C2-C5-58-63-9C-66","lat":-29.6247579,"lon":-50.8316868}
{"firmware":"9.2","device":"46-2D-17-D5-77-85","lat":13.5570718,"lon":-88.3494328}
{"firmware":"2.8.6","device":"D2-C5-E4-30-55-25","lat":47.93,"lon":-97.03}
{"firmware":"0.84","device":"C4-2B-88-6D-AB-EA","lat":-8.0972402,"lon":114.4120114}
{"firmware":"4.43","device":"28-E9-29-D5-74-0F","lat":46.2534684,"lon":16.6157314}
{"firmware":"9.97","device":"62-62-B0-5A-6B-1E","lat":48.834578,"lon":23.4472258}
{"firmware":"4.16","device":"78-DB-A2-FA-95-E9","lat":54.126654,"lon":22.3618689}
{"firmware":"8.2","device":"82-61-E9-D0-34-85","lat":36.759507,"lon":110.632006}
{"firmware":"5.9","device":"42-B0-02-35-A9-2C","lat":59.6740144,"lon":16.7259208}
{"firmware":"0.7.3","device":"C3-1C-6E-46-EF-CB","lat":4.8478109,"lon":9.8180732}
{"firmware":"2.6","device":"1F-E6-0A-C5-FC-66","lat":-6.9219286,"lon":112.1579249}
{"firmware":"1.43","device":"A0-94-23-34-1F-3B","lat":19.7633057,"lon":96.0785104}
{"firmware":"6.3.9","device":"A4-F6-9A-33-F4-C4","lat":40.1420033,"lon":-82.9770371}
{"firmware":"3.74","device":"E8-7D-E4-36-FA-BD","lat":-7.150975,"lon":110.1402594}
{"firmware":"0.9.7","device":"1A-D4-2A-ED-42-0E","lat":13.0968511,"lon":-59.6144819}
{"firmware":"1.0.7","device":"2B-C1-FD-75-58-1C","lat":57.1130629,"lon":60.9303033}
{"firmware":"6.65","device":"A1-4C-BD-94-63-FE","lat":14.5473421,"lon":120.997522}
{"firmware":"8.1","device":"BA-06-39-22-B6-CC","lat":36.9262849,"lon":-76.0203323}
{"firmware":"0.15","device":"11-FC-98-C2-09-D7","lat":6.8113706,"lon":126.0868349}
{"firmware":"0.7.5","device":"00-70-41-88-CD-8F","lat":24.880992,"lon":118.71899}
{"firmware":"7.2.3","device":"29-3E-43-0A-EC-74","lat":49.9594627,"lon":15.9105476}
{"firmware":"1.24","device":"EF-6A-66-54-C0-CC","lat":42.0722039,"lon":-80.0964415}
{"firmware":"3.35","device":"C8-07-1D-E4-06-CC","lat":-6.9211461,"lon":107.6940475}
{"firmware":"9.0","device":"23-42-29-FA-10-4A","lat":23.923594,"lon":115.761018}
{"firmware":"6.5.9","device":"09-E3-95-B1-60-01","lat":50.3100516,"lon":106.4966629}
{"firmware":"7.3.0","device":"63-C5-76-52-85-6E","lat":55.5807611,"lon":37.7673912}
{"firmware":"3.8","device":"19-40-09-51-8D-2E","lat":-6.4897822,"lon":106.3811187}
{"firmware":"0.1.4","device":"41-42-3E-67-1F-BC","lat":28.30251,"lon":103.98482}
{"firmware":"5.94","device":"03-F2-B1-5D-CC-2D","lat":7.2029817,"lon":124.2342889}
{"firmware":"0.9.5","device":"82-8B-B6-42-45-18","lat":22.191899,"lon":109.590771}
{"firmware":"4.37","device":"87-B7-2F-7B-DA-DE","lat":55.6774662,"lon":12.5834168}
{"firmware":"5.0","device":"6D-6E-B4-C1-BF-15","lat":55.0356736,"lon":23.5860512}
{"firmware":"0.50","device":"A2-17-9F-7B-6F-E6","lat":10.1794092,"lon":-66.7248247}
{"firmware":"1.2.3","device":"1B-63-2E-89-63-06","lat":-2.4681009,"lon":-66.1415263}
{"firmware":"2.86","device":"F2-5B-A9-B8-5C-73","lat":-7.0321604,"lon":108.6858533}
{"firmware":"4.0","device":"3B-AF-60-57-74-FB","lat":32.637546,"lon":109.003167}
{"firmware":"3.5","device":"30-42-1E-75-2E-BE","lat":34.151624,"lon":109.323479}
{"firmware":"3.9.0","device":"AD-CC-EC-FC-AD-C8","lat":14.4833291,"lon":-89.0023961}
{"firmware":"0.9.8","device":"20-5A-BB-51-ED-DD","lat":67.6043051,"lon":30.4421656}
{"firmware":"0.44","device":"E8-1E-48-95-A2-74","lat":39.8926924,"lon":-8.3687908}
{"firmware":"4.3.6","device":"AA-B4-72-64-3F-F7","lat":41.027474,"lon":21.335741}
{"firmware":"6.36","device":"79-04-10-A1-2E-A3","lat":31.874138,"lon":103.573122}
{"firmware":"0.68","device":"BD-44-74-6D-3F-C0","lat":-7.1610471,"lon":111.5975081}
{"firmware":"1.17","device":"53-35-8E-B7-77-19","lat":31.0600061,"lon":121.1161746}
{"firmware":"0.97","device":"D6-C3-DE-31-B4-D1","lat":59.9494208,"lon":10.9243808}
{"firmware":"9.8","device":"B2-75-DC-D2-47-5F","lat":49.886516,"lon":5.8121284}
{"firmware":"0.9.7","device":"E3-7E-4A-15-2D-54","lat":45.4075606,"lon":13.9651276}
{"firmware":"8.8","device":"BC-02-F6-52-E1-1B","lat":41.3259342,"lon":-8.2754117}
{"firmware":"9.26","device":"38-A2-64-45-11-87","lat":67.6107356,"lon":33.6724007}
{"firmware":"7.3.0","device":"94-E5-9A-9D-E6-43","lat":53.9303755,"lon":22.192721}
{"firmware":"0.2.0","device":"AD-A6-C1-10-23-5F","lat":11.0678757,"lon":-63.9201942}
{"firmware":"5.64","device":"C8-8B-F8-0B-5F-7E","lat":25.6845646,"lon":-100.2417875}
{"firmware":"0.3.2","device":"4B-FC-3B-6A-85-CF","lat":45.4447185,"lon":18.8903084}
{"firmware":"0.4.2","device":"A7-C3-E0-8C-04-E1","lat":32.9267098,"lon":130.845304}
{"firmware":"0.9.6","device":"09-8D-DB-0A-AF-BB","lat":-38.351311,"lon":-68.796194}
{"firmware":"8.9.8","device":"08-58-E8-6C-50-79","lat":48.8708001,"lon":2.166848}
{"firmware":"0.2.3","device":"C5-A8-98-2B-55-EA","lat":30.754014,"lon":113.820729}
{"firmware":"4.47","device":"23-D9-85-A0-68-3C","lat":43.7549435,"lon":11.2216134}
{"firmware":"0.2.5","device":"2B-3B-DA-AD-EE-5B","lat":35.84609,"lon":102.031722}
{"firmware":"0.54","device":"02-B6-1E-EA-24-84","lat":37.612712,"lon":113.707184}
{"firmware":"6.8","device":"C6-E2-DE-29-0A-5C","lat":0.9506036,"lon":121.6054893}
{"firmware":"9.6.3","device":"38-C6-BC-EB-47-4F","lat":58.4249288,"lon":14.1429834}
{"firmware":"4.48","device":"8E-73-1F-00-D5-DC","lat":54.6950688,"lon":20.5041324}
{"firmware":"0.6.9","device":"EC-C9-FE-42-1C-DC","lat":41.561877,"lon":108.925428}
{"firmware":"8.6.3","device":"61-96-A0-8D-B0-43","lat":35.6648088,"lon":-101.8036596}
{"firmware":"8.8.4","device":"2E-51-B5-43-33-39","lat":38.6580874,"lon":-8.7698425}
{"firmware":"7.1.3","device":"AE-E6-B8-6B-42-6C","lat":14.5968528,"lon":121.0670507}
{"firmware":"0.4.7","device":"C8-4D-55-32-F6-95","lat":-5.9536723,"lon":105.8495796}
{"firmware":"8.1","device":"FA-77-58-8A-A7-5B","lat":39.8352158,"lon":-8.8446771}
{"firmware":"0.10","device":"F3-EA-7C-CB-03-7C","lat":49.9211825,"lon":19.4250873}
{"firmware":"3.9","device":"7E-C6-7A-ED-43-8E","lat":39.142026,"lon":117.212606}
{"firmware":"7.4","device":"CA-D2-53-8E-8B-95","lat":11.8586314,"lon":-86.2412543}
{"firmware":"4.2.9","device":"38-FF-83-48-EE-99","lat":-9.9304279,"lon":-77.6579077}
{"firmware":"0.3.5","device":"A9-5A-80-E8-24-9C","lat":16.5552946,"lon":120.7109206}
{"firmware":"7.39","device":"15-7C-25-3A-C9-4A","lat":30.044164,"lon":120.772494}
{"firmware":"8.5","device":"75-E1-D2-86-7F-FA","lat":-8.2314198,"lon":113.4835627}
{"firmware":"7.8.5","device":"3D-8F-76-28-65-B9","lat":40.7773081,"lon":-74.0186386}
{"firmware":"0.6.0","device":"AA-B2-7D-1D-47-1F","lat":11.4696902,"lon":106.6527099}
{"firmware":"8.57","device":"06-FA-84-20-40-03","lat":-25.6221943,"lon":-54.5655489}
{"firmware":"5.80","device":"6B-56-05-5C-6B-3B","lat":59.4342152,"lon":24.9466284}
{"firmware":"0.4.8","device":"DA-BB-00-63-9B-D6","lat":-7.4516994,"lon":112.7159574}
{"firmware":"0.20","device":"24-9C-D7-70-6E-A8","lat":9.000538,"lon":126.159227}
{"firmware":"0.9.2","device":"45-17-48-2D-59-61","lat":33.8937913,"lon":35.5017767}
{"firmware":"0.5.0","device":"6D-FE-6C-2F-BC-FC","lat":-6.859269,"lon":107.4702845}
{"firmware":"0.4.7","device":"5B-7C-FE-FC-BA-78","lat":37.7621762,"lon":-25.5651478}
{"firmware":"8.5","device":"DA-D6-1F-F8-B5-B1","lat":21.3872385,"lon":-158.0060986}
{"firmware":"3.2.1","device":"B0-64-21-F3-AB-23","lat":30.940195,"lon":118.75868}
{"firmware":"3.82","device":"A4-CE-BE-01-F8-D7","lat":32.0378049,"lon":118.7870855}
{"firmware":"3.2.7","device":"B3-98-6A-AD-09-5C","lat":-10.1239403,"lon":-77.1463593}
{"firmware":"0.21","device":"E2-AB-5C-88-70-C6","lat":5.9840985,"lon":116.0761121}
{"firmware":"0.20","device":"53-92-9E-48-C3-62","lat":9.936763,"lon":3.2131232}
{"firmware":"0.2.7","device":"B1-E3-2D-16-28-D6","lat":51.8895954,"lon":-8.4977746}
{"firmware":"6.13","device":"51-8E-F0-CE-CB-85","lat":9.9122584,"lon":-68.2743064}
{"firmware":"0.94","device":"ED-91-0E-78-FD-D3","lat":23.14855,"lon":113.249429}
{"firmware":"2.9","device":"8F-FA-EC-DA-0A-CA","lat":30.297685,"lon":111.302191}
{"firmware":"4.69","device":"14-08-B7-8F-C1-5C","lat":-8.7678593,"lon":160.6960306}
{"firmware":"3.3","device":"DB-CC-DE-51-D7-FF","lat":-28.3006117,"lon":-54.2673083}
{"firmware":"6.9","device":"1B-B3-D6-11-64-2F","lat":40.7182748,"lon":-7.9809124}
{"firmware":"3.5.3","device":"00-71-89-15-E1-D0","lat":52.1501483,"lon":20.8188133}
{"firmware":"9.13","device":"07-DB-AC-21-9F-BB","lat":27.018693,"lon":104.372949}
{"firmware":"3.8","device":"58-02-8C-EA-6A-E1","lat":28.074649,"lon":119.141473}
{"firmware":"0.6.5","device":"FF-34-5F-52-9E-1B","lat":50.23154,"lon":24.377}
{"firmware":"0.63","device":"5A-9D-8C-1D-49-7B","lat":0.7573413,"lon":73.434227}
{"firmware":"4.89","device":"8F-BD-C1-98-F7-6F","lat":14.4712676,"lon":121.0441201}
{"firmware":"4.2","device":"05-7D-DE-04-E8-3A","lat":-1.8703308,"lon":116.3013267}
{"firmware":"9.1.7","device":"54-50-59-D6-C2-37","lat":-28.183771,"lon":23.5609459}
{"firmware":"0.7.7","device":"17-68-46-63-E9-07","lat":30.304377,"lon":103.686294}
{"firmware":"0.83","device":"96-8F-14-EC-19-BB","lat":60.0043226,"lon":56.655672}
{"firmware":"0.4.3","device":"07-03-CE-E2-22-DF","lat":7.1801552,"lon":79.8842521}
{"firmware":"6.42","device":"94-35-0F-BB-84-18","lat":54.8493584,"lon":50.7951517}
{"firmware":"0.2.6","device":"35-A9-8E-4E-F6-3D","lat":48.0951271,"lon":114.5356247}
{"firmware":"0.18","device":"08-51-AC-19-10-C5","lat":-11.1851883,"lon":-38.0005207}
{"firmware":"1.09","device":"D2-F9-72-EB-23-F9","lat":32.158702,"lon":35.224177}
{"firmware":"9.68","device":"CC-37-BE-11-D4-61","lat":1.2964078,"lon":10.9439689}
{"firmware":"0.2.6","device":"88-3D-01-93-8C-94","lat":31.298974,"lon":120.585289}
{"firmware":"0.5.2","device":"68-E8-AD-4D-51-6C","lat":56.5523691,"lon":38.0335558}
{"firmware":"0.84","device":"73-AC-44-91-F2-FE","lat":43.804723,"lon":4.401981}
{"firmware":"1.2.7","device":"71-C1-22-5E-8A-B7","lat":44.2641474,"lon":2.0928189}
{"firmware":"0.20","device":"9C-58-C6-98-4E-E2","lat":45.6518526,"lon":16.5355901}
{"firmware":"0.4.9","device":"08-11-CA-A3-B2-D6","lat":-10.33899,"lon":-77.16943}
{"firmware":"0.79","device":"CB-B8-CA-FC-D9-5D","lat":46.25006,"lon":-83.5666}
{"firmware":"8.0.8","device":"81-37-5D-61-25-6F","lat":22.9081486,"lon":-83.1702597}
{"firmware":"6.3.2","device":"27-E0-C2-17-24-5E","lat":22.830644,"lon":112.94593}
{"firmware":"9.8.5","device":"B6-5F-B6-53-F8-DC","lat":16.228139,"lon":120.4936309}
{"firmware":"9.50","device":"89-1F-B9-BF-7B-E5","lat":39.3640258,"lon":21.9214049}
{"firmware":"0.24","device":"2B-B9-E2-56-FD-04","lat":41.2624266,"lon":23.3738571}
{"firmware":"8.3","device":"B8-C1-9A-48-6D-B0","lat":5.0308931,"lon":25.1325897}
